Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions,Speed Limit at Crash Site,Imputed_Speed Limit at Crash Site,Worst Injury In Crash,Person Age,Imputed_Person Age,Person Gender,ADI Impute Column,Column 2
2015,11,5,5:00 PM - 6:00 PM,4,Wayne County: Westland,0,0,4,1,40,40,4,49,49,1,"[2015 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000668022563089179 0.655146705339389
	 0.15714974797803 0.0244914392652216 0.00224389179955916 0.149249876643027 0.00116451859310114 0.00863434156186066 40 4 49 0 1]",[49]
2015,12,5,12:00 noon - 1:00 PM,6,Wayne County: Detroit,0,0,2,1,25,25,1,49,49,0,"[2015 12 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000657586845351789 0.762177167252404
	 0.126666483079892 0.0229377778297827 0.00148365039250945 0.0869621852110835 0.00106626027426082 -0.000323199133632739 25 1 49 1 0]",[49]
2015,12,5,9:00 PM - 10:00 PM,6,Wayne County: Detroit,1,0,5,1,25,25,4,25,25,0,"[2015 12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0.000671434999159981 0.706528168158339
	 0.125723490305786 0.0250231009208179 0.00105366179310823 0.131764210766256 0.0016610530745775 0.00571529282836593 25 4 25 1 0]",[25]
2015,12,5,5:00 AM - 6:00 AM,6,Wayne County: Detroit,1,1,4,1,25,25,0,,"42,755034665",1,"[2015 12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000673412499064327 0.750116241719043
	 0.100892890319033 0.0253349748925681 0.000133849973172672 0.115578329104 0.0020230545575119 0.00308856323797634 25 0 40.6234524373795 0.252109122034305 0.748136438000068]","[42,7550346649059]"
2015,1,6,7:00 PM - 8:00 PM,2,Wayne County: Dearborn,1,0,4,1,35,35,2,21,21,1,"[2015 1 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000666276138285852 0.692506278552864
	 0.142728698065496 0.0242367510159251 0.00179272160780557 0.130303496166052 0.00125263294699542 0.0058186189514334 35 2 21 0 1]",[21]
2015,2,6,10:00 PM - 11:00 PM,5,Wayne County: Detroit,0,0,4,1,55,55,4,61,61,0,"[2015 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000673906906666764 0.683198981300249
	 0.131974564253592 0.0253916697881929 0.00120004130998725 0.145631722664671 0.00169520434808225 0.00770009545633325 55 4 61 1 0]",[61]
2015,3,6,10:00 PM - 11:00 PM,5,Wayne County: Allen Park,0,1,4,1,25,25,2,36,36,0,"[2015 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000671388346736388 0.702134896054887
	 0.127921806667919 0.0250148231509867 0.00113141154889208 0.13362065604359 0.00163442185468703 0.0060050772441453 25 2 36 1 0]",[36]
2015,3,6,7:00 PM - 8:00 PM,5,Wayne County: Lincoln Park,0,0,4,1,40,40,4,67,67,1,"[2015 3 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.00066918245661906 0.66283749194197 0.151151640648275
	 0.024669479382114 0.00200213309072607 0.147589576393843 0.00128074437762501 0.00830386530451752 40 4 67 0 1]",[67]
2015,3,6,7:00 AM - 8:00 AM,5,Wayne County: Lincoln Park,1,0,2,1,25,25,0,45,45,1,"[2015 3 6 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000655911189201971 0.72834469228557 0.146220283205846
	 0.0226743563606519 0.0022113872514191 0.0993179529989195 0.000776193547065622 0.00169255214370991 25 0 45 0 1]",[45]
2015,3,6,1:00 PM - 2:00 PM,5,Wayne County: Detroit,0,0,2,1,25,25,1,55,55,1,"[2015 3 6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000658873145412228 0.770392498691769
	 0.120164978248385 0.0231351352068533 0.00122076825562447 0.0852583720941839 0.00119346643974835 -0.000668459216142745 25 1 55 0 1]",[55]
2015,5,6,11:00 PM - 12:00 midnight,3,Wayne County: Detroit,0,0,5,1,30,30,3,34,34,0,"[2015 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.000670244762897197 0.708201000329805
	 0.127294954442389 0.0248430188125831 0.00114242447457576 0.129276448422795 0.0015932100883433 0.00540685429412874 30 3 34 1 0]",[34]
2015,5,6,11:00 PM - 12:00 midnight,3,Wayne County: Detroit,0,0,5,1,30,30,3,,"42,755034665",1,"[2015 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.000671828339242301 0.709066835685287
	 0.123722690681108 0.0250834584420634 0.00097283339969062 0.13123159184637 0.00170009408101046 0.00560792193718453 30 3 42.0476267894723 0.316340160136311 0.679997537818173]","[42,7550346649059]"
2015,5,6,5:00 PM - 6:00 PM,3,Wayne County: Detroit,1,0,2,1,30,30,1,58,58,1,"[2015 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000659766250447601 0.766964288296337
	 0.12002713162918 0.0232696673105268 0.00119035961028368 0.0880773347520209 0.00123269045317832 -0.00028990326477488 30 1 58 0 1]",[58]
2015,6,6,6:00 PM - 7:00 PM,6,Wayne County: Detroit,0,0,2,1,35,35,3,20,20,1,"[2015 6 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000663987847185646 0.739481532132192
	 0.12478009411648 0.023902499868631 0.00123447915613844 0.106344486456261 0.00135746345507102 0.00226303291697791 35 3 20 0 1]",[20]
2015,6,6,6:00 PM - 7:00 PM,6,Wayne County: Detroit,0,0,2,1,35,35,3,,"42,755034665",1,"[2015 6 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000662713319325091 0.737949474387353
	 0.128055435133722 0.0237087557045622 0.0013848849132987 0.105136906752549 0.00126694851851891 0.00215775018179309 35 3 42.894624989666 0.426411762731951 0.574208571340752]","[42,7550346649059]"
2015,6,6,8:00 PM - 9:00 PM,6,Wayne County: Detroit,1,0,3,1,25,25,3,24,24,0,"[2015 6 6 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0.000668136239127607 0.739884388756523
	 0.116315945362986 0.0245318538495411 0.000821282897703204 0.112283668274484 0.00162743200524524 0.00291604300808538 25 3 24 1 0]",[24]
2015,8,6,4:00 PM - 5:00 PM,4,Wayne County: Canton Twp.,0,0,2,1,,"34,761560892",2,39,39,0,"[2015 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000653389046206789 0.705741502643913
	 0.162080628282312 0.0222856072388273 0.0028350227995618 0.105504893162163 0.000491853177021495 0.00280924119231688 34.7615608921665 2 39 1 0]",[39]
2015,8,6,11:00 AM - 12:00 noon,4,Wayne County: Redford Twp.,0,0,2,1,25,25,0,56,56,1,"[2015 8 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000654333314238997 0.732717045934392
	 0.147270986387055 0.0224362139368081 0.00229316748771922 0.0950757327218403 0.000697839672244904 0.00113778176912584 25 0 56 0 1]",[56]
2015,9,6,7:00 AM - 8:00 AM,7,Wayne County: Detroit,0,1,2,1,25,25,2,,"42,755034665",1,"[2015 9 6 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000664405470884483 0.758584192870312
	 0.114793244648256 0.0239710702941586 0.000875365918578731 0.0985889852180794 0.00148712505898941 0.00103822302778884 25 2 42.0167961305128 0 1]","[42,7550346649059]"
2015,9,6,11:00 AM - 12:00 noon,7,Wayne County: Detroit,0,1,2,1,15,15,1,,"42,755034665",1,"[2015 9 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000661012180267599 0.789254660618658
	 0.106861215426783 0.023464750038294 0.00069698614702261 0.080146034121216 0.00143296208871206 -0.00159469685684144 15 1 41.7800086295566 0.402004555937582 0.604051635992223]","[42,7550346649059]"
2015,10,6,3:00 PM - 4:00 PM,2,Wayne County: Huron Twp.,0,0,2,1,25,25,2,68,68,0,"[2015 10 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000650616977900842 0.671927566544542
	 0.183811579392302 0.0218558828862686 0.0036698843138086 0.116236163096811 0.000131106379485855 0.00464393945471525 25 2 68 1 0]",[68]
2015,10,6,3:00 PM - 4:00 PM,2,Wayne County: Huron Twp.,0,0,2,1,25,25,2,83,83,1,"[2015 10 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000652906839169944 0.673084670429985
	 0.178691540488986 0.0222035341391778 0.00342623529595933 0.119104899561617 0.000285151091761143 0.00494110943487952 25 2 83 0 1]",[83]
2015,11,6,12:00 midnight - 1:00 AM,5,Wayne County: Detroit,1,0,5,1,35,35,3,30,30,1,"[2015 11 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0.000674250344693782 0.712218359860635
	 0.117383435326471 0.0254516992057523 0.000683015120213301 0.133421144488393 0.00187339206006033 0.00579173497814724 35 3 30 0 1]",[30]
2015,11,6,12:00 noon - 1:00 PM,5,Wayne County: Detroit,0,1,2,1,30,30,0,16,16,1,"[2015 11 6 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.00066180621289857 0.777412426085574
	 0.110952985549056 0.0235819536240807 0.000816437112211276 0.0865061386262213 0.00142055411180373 -0.000662738364014713 30 0 16 0 1]",[16]
2015,11,6,7:00 PM - 8:00 PM,5,Wayne County: Detroit,0,1,4,1,,"29,985626624",0,,"42,755034665",1,"[2015 11 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000673433778022053 0.74745782103509
	 0.102124406233408 0.0253374756125057 0.000176046069282409 0.116774673944943 0.00201013577762283 0.00327203403934462 29.9856266238992 0 40.6932937281595 0 1]","[42,7550346649059]"
2015,11,6,2:00 AM - 3:00 AM,5,Wayne County: Detroit,1,1,4,1,25,25,1,,"42,755034665",1,"[2015 11 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000676270376618284 0.750218769280589
	 0.0951456998090383 0.0257684966321875 -0.000147890892428843 0.119746594436003 0.00220809828782032 0.00355027808119318 25 1 40.1040356166271 0 1]","[42,7550346649059]"
2015,12,6,3:00 PM - 4:00 PM,7,Wayne County: Grosse Pointe,0,0,2,1,25,25,1,48,48,0,"[2015 12 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00065010093411594 0.7386102239741 0.152885467968789
	 0.021795841979567 0.00260972079520717 0.0862536804790198 0.000456298552917327 0.0000447423457178553 25 1 48 1 0]",[48]
2015,12,6,5:00 PM - 6:00 PM,7,Wayne County: Detroit,1,0,2,1,30,30,0,,"42,755034665",1,"[2015 12 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000660132109842791 0.771489402096263
	 0.117129198076266 0.0233263996566014 0.00107913584074659 0.0866337011532249 0.0012806371479086 -0.000536267719031769 30 0 42.431512711181 0.432754135716904 0.571639966983413]","[42,7550346649059]"
2015,1,7,8:00 PM - 9:00 PM,3,Wayne County: Dearborn,1,1,4,1,35,35,1,,"42,755034665",1,"[2015 1 7 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000668483580689407 0.70506123501379 0.132311020362692
	 0.0245750174395328 0.00136729521127508 0.128055954313377 0.00146263528766737 0.00533061190347408 35 1 42.7632371791893 0 1]","[42,7550346649059]"
2015,1,7,7:00 AM - 8:00 AM,3,Wayne County: Detroit,1,0,1,1,35,35,1,56,56,0,"[2015 1 7 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0.000661924915896945 0.726969062597386
	 0.134889284281618 0.023586165057021 0.00164503772990699 0.108786453610064 0.00115701856432727 0.00277186151700999 35 1 56 1 0]",[56]
2015,1,7,1:00 PM - 2:00 PM,3,Wayne County: Detroit,1,1,2,1,30,30,1,,"42,755034665",1,"[2015 1 7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000660052058844819 0.783043344679767
	 0.111752038294519 0.0233174166777089 0.000894526461970427 0.0814525117900551 0.0013375868221083 -0.00133162410627422 30 1 42.125723788114 0 1]","[42,7550346649059]"
2015,2,7,4:00 AM - 5:00 AM,6,Wayne County: Detroit,0,0,6,1,35,35,3,47,47,1,"[2015 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.000673300547744678 0.720363858939011
	 0.115373742298634 0.0253098578142883 0.000640403223541832 0.12845139156083 0.00185586980174071 0.00508451074859367 35 3 47 0 1]",[47]
2015,2,7,2:00 AM - 3:00 AM,6,Wayne County: Detroit,1,1,4,1,35,35,0,,"42,755034665",1,"[2015 2 7 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000675642579465778 0.747009223954304
	 0.0979354531679619 0.0256723923200503 -0.0000329141310884194 0.12022755999738 0.00215031488417951 0.00366462094444381 35 0 40.3064768642195 0.221302808215425 0.778294792740575]","[42,7550346649059]"
2015,3,7,10:00 AM - 11:00 AM,6,Wayne County: Detroit,0,1,2,1,35,35,0,,"42,755034665",1,"[2015 3 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000660783408820932 0.779852279652591
	 0.111823057699979 0.0234274780087995 0.000876017493720901 0.0839290868313874 0.00136764357565746 -0.000995649260821576 35 0 42.0819805069047 0.414681625112726 0.590459375953015]","[42,7550346649059]"
2015,4,7,2:00 PM - 3:00 PM,2,Wayne County: Westland,1,0,2,1,45,45,1,45,45,0,"[2015 4 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000652565216706627 0.705767802599046
	 0.163710582676963 0.022160652848458 0.00291530879176747 0.10427884626776 0.000438811618281819 0.00267236288223471 45 1 45 1 0]",[45]
2015,5,7,7:00 AM - 8:00 AM,4,Wayne County: Allen Park,1,0,2,1,25,25,0,32,32,0,"[2015 5 7 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000654289803121477 0.731133986437037
	 0.148116357301409 0.0224291811131958 0.0023237999058071 0.095705316128264 0.000686519779875808 0.00123782333227656 25 0 32 1 0]",[32]
2015,6,7,2:00 PM - 3:00 PM,7,Wayne County: Detroit,1,0,2,1,,"26,984385923",1,17,17,1,"[2015 6 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.00065996959872597 0.778580220070073 0.114055222342177
	 0.0233036883595191 0.000976948412870036 0.0832867787642098 0.00130826846072668 -0.00104298252639421 26.984385922877 1 17 0 1]",[17]
2015,7,7,1:00 PM - 2:00 PM,2,Wayne County: Van Buren Twp.,0,1,2,1,50,50,1,,"42,755034665",0,"[2015 7 7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000657082070805958 0.695254458416642
	 0.159742945009542 0.0228429114988293 0.0026478387230191 0.115544932924999 0.000673877790617318 0.00412484857128314 50 1 45.0959437138549 0.553680316913475 0.443472483378028]","[42,7550346649059]"
2015,8,7,11:00 AM - 12:00 noon,5,Wayne County: Wood Haven,1,0,2,1,45,45,2,46,46,0,"[2015 8 7 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000654740763412342 0.700806341229256
	 0.161750543349204 0.0224892912950794 0.00278477759591731 0.109660336743377 0.000552581439849258 0.00336502792768165 45 2 46 1 0]",[46]
2015,8,7,11:00 AM - 12:00 noon,5,Wayne County: Hamtramck,1,1,2,1,25,25,1,,"42,755034665",0,"[2015 8 7 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000653462297266257 0.763059424261873
	 0.134467252325158 0.0223123919935697 0.00187310422182121 0.0804949917393913 0.000804740135594991 -0.00105930433881005 25 1 43.8707796801828 1 0]","[42,7550346649059]"
2015,8,7,5:00 AM - 6:00 AM,5,Wayne County: Detroit,0,1,4,1,,"31,57334882",1,,"42,755034665",1,"[2015 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000674082268766492 0.732212583833668
	 0.108137112166913 0.025431672291904 0.000366441755615946 0.124411480593893 0.00197003667726736 0.00441051674758442 31.5733488199345 1 40.9986518039969 0.259470804804901 0.738866427518537]","[42,7550346649059]"
2015,8,7,10:00 PM - 11:00 PM,5,Wayne County: Detroit,1,1,4,1,30,30,1,,"42,755034665",1,"[2015 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000675519487364196 0.744697459412129
	 0.0992886960844344 0.0256530890844769 0.0000176541329371433 0.121059155524225 0.00212993984452893 0.00380094726228209 30 1 40.3928051027029 0.225434275867368 0.773948324400731]","[42,7550346649059]"
2015,9,7,8:00 PM - 9:00 PM,1,Wayne County: Hamtramck,0,0,4,1,25,25,0,28,28,1,"[2015 9 7 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000664875414159263 0.718187436919053
	 0.133214801927314 0.0240313064587077 0.00150220407153957 0.116984482516215 0.00130027764875483 0.0038502430196788 25 0 28 0 1]",[28]
